cha,dataset,embeddings_sims,eps,gpu,max_data,min_samples,model,n_clusters,score,sil,tags_sims,verbose,weights,embeddings_sims_mean,tags_sims_mean
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.12999999999999998,1.0,500.0,4.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.12999999999999998,1.0,500.0,5.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.12999999999999998,1.0,500.0,6.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.12999999999999998,1.0,500.0,7.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.12999999999999998,1.0,500.0,8.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.12999999999999998,1.0,500.0,9.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
3.350805363477488,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.9116185, 1: 0.96394455, 2: 0.94546944, 3: 0.99997485, 4: 0.99995923, 5: 0.9999751, 6: 0.9933629}",0.15,1.0,500.0,2.0,"VGG16(
  (model): Sequential()
)",7.0,0.6685714285714286,-0.16473712943645571,"{0: 0.9881465464539168, 1: 1.0000000000000002, 2: 0.9999999999999994, 3: 0.9414690554482199, 4: 0.9331739655430015, 5: 0.9479724937317506, 6: 1.0}",0.0,"(0.0, 1.0, 0.0)",0.9734721183776855,0.9729660087395554
4.332684506510469,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.94546944, 1: 0.9999751}",0.15,1.0,500.0,3.0,"VGG16(
  (model): Sequential()
)",2.0,,-0.060449184106737545,"{0: 0.9999999999999994, 1: 0.9479724937317506}",0.0,"(0.0, 1.0, 0.0)",0.9727222919464111,0.9739862468658751
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.15,1.0,500.0,4.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.15,1.0,500.0,5.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.15,1.0,500.0,6.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.15,1.0,500.0,7.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.15,1.0,500.0,8.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.15,1.0,500.0,9.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
4.215666250518729,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.928534, 1: 0.9116185, 2: 0.96394455, 3: 0.915701, 4: 0.95596707, 5: 0.99997485, 6: 0.99995923, 7: 0.9999751}",0.16999999999999998,1.0,500.0,2.0,"VGG16(
  (model): Sequential()
)",8.0,0.6685714285714286,-0.17197219577553197,"{0: 0.3640374647905589, 1: 0.9881465464539168, 2: 1.0000000000000002, 3: 0.9999999999999992, 4: 1.0000000000000002, 5: 0.9414690554482199, 6: 0.9331739655430015, 7: 0.9479724937317506}",0.0,"(0.0, 1.0, 0.0)",0.9594593048095703,0.8968499407459309
5.33263810758228,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.915701, 1: 0.9999751, 2: 0.95596707, 3: 0.928534}",0.16999999999999998,1.0,500.0,3.0,"VGG16(
  (model): Sequential()
)",4.0,0.6685714285714286,-0.1575756597147685,"{0: 0.9999999999999992, 1: 0.9479724937317506, 2: 1.0000000000000002, 3: 0.3640374647905589}",0.0,"(0.0, 1.0, 0.0)",0.9500442743301392,0.8280024896305771
5.928895650078052,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{0: 0.915701},0.16999999999999998,1.0,500.0,4.0,"VGG16(
  (model): Sequential()
)",1.0,,-0.04866295279751192,{0: 0.9999999999999992},0.0,"(0.0, 1.0, 0.0)",0.9157009720802307,0.9999999999999992
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.16999999999999998,1.0,500.0,5.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.16999999999999998,1.0,500.0,6.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.16999999999999998,1.0,500.0,7.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.16999999999999998,1.0,500.0,8.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.16999999999999998,1.0,500.0,9.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
5.414049891039328,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.7803068, 1: 0.8638553, 2: 0.9127828, 3: 0.9116185, 4: 0.8377261, 5: 0.96394455, 6: 0.84103453, 7: 0.95596707, 8: 0.99995923, 9: 0.9999751}",0.18999999999999997,1.0,500.0,2.0,"VGG16(
  (model): Sequential()
)",10.0,0.6685714285714286,-0.21984150628475374,"{0: 0.5615226138306433, 1: 0.17897491499150608, 2: 0.35974478913642854, 3: 0.9881465464539168, 4: 0.7559226130460477, 5: 1.0000000000000002, 6: 0.5407902418060514, 7: 1.0000000000000002, 8: 0.9331739655430015, 9: 0.9479724937317506}",0.0,"(0.0, 1.0, 0.0)",0.9067170023918152,0.7266248178539346
8.255351148303872,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.8638553, 1: 0.9127828, 2: 0.84103453, 3: 0.95596707, 4: 0.9999751}",0.18999999999999997,1.0,500.0,3.0,"VGG16(
  (model): Sequential()
)",5.0,0.6685714285714286,-0.1306268660417867,"{0: 0.17897491499150608, 1: 0.35974478913642854, 2: 0.5407902418060514, 3: 1.0000000000000002, 4: 0.9479724937317506}",0.0,"(0.0, 1.0, 0.0)",0.9147229194641113,0.6054964879331474
12.26234485043586,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.8638553, 1: 0.84103453}",0.18999999999999997,1.0,500.0,4.0,"VGG16(
  (model): Sequential()
)",2.0,,-0.12164475967899287,"{0: 0.17897491499150608, 1: 0.5407902418060514}",0.0,"(0.0, 1.0, 0.0)",0.8524448871612549,0.35988257839877874
12.26234485043586,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.8638553, 1: 0.84103453}",0.18999999999999997,1.0,500.0,5.0,"VGG16(
  (model): Sequential()
)",2.0,,-0.12164475967899287,"{0: 0.17897491499150608, 1: 0.5407902418060514}",0.0,"(0.0, 1.0, 0.0)",0.8524448871612549,0.35988257839877874
7.9042187757523035,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{0: 0.84103453},0.18999999999999997,1.0,500.0,6.0,"VGG16(
  (model): Sequential()
)",1.0,,-0.04824574728533249,{0: 0.5407902418060514},0.0,"(0.0, 1.0, 0.0)",0.8410345315933228,0.5407902418060514
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.18999999999999997,1.0,500.0,7.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.18999999999999997,1.0,500.0,8.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
,<dataset.load.LoadDataset object at 0x7f829b9edd68>,{},0.18999999999999997,1.0,500.0,9.0,"VGG16(
  (model): Sequential()
)",0.0,,,{},0.0,"(0.0, 1.0, 0.0)",,
45.768843042058286,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.35149288, 1: 0.5080894, 2: 0.7975304, 3: 0.5961225, 4: 0.24233305, 5: 0.28517538, 6: 0.11811593, 7: 0.43746156, 8: 0.54614556, 9: 0.17291607, 10: 0.15745132, 11: 0.41423073, 12: 0.23158929, 13: 0.21229063, 14: 0.24389316, 15: 0.47251368, 16: 0.22841291, 17: 0.052442443, 18: 0.2828287, 19: 0.19623663, 20: 0.5089067, 21: 0.3886202, 22: 0.283732, 23: 0.915701, 24: 0.26366973, 25: 0.46523327, 26: 0.66352105, 27: 0.34565392, 28: 0.69252914, 29: 0.12497326, 30: 0.26876628, 31: 0.49505144, 32: 0.5213616, 33: 0.6286226, 34: 0.5735309, 35: 0.21155325, 36: 0.60219675, 37: 0.4662633, 38: 0.6607181, 39: 0.36221975, 40: 0.5866457, 41: 0.7331654}",0.01,1.0,500.0,2.0,"VGG16(
  (model): Sequential()
)",42.0,0.772179788023129,0.3478072988732655,"{0: 0.9999999999999998, 1: 0.9999999999999998, 2: 1.0000000000000004, 3: 0.9999999999999997, 4: 0.9999999999999998, 5: 0.9999999999999992, 6: 0.9966019102140123, 7: 0.9999999999999991, 8: 0.9999999999999994, 9: 1.0, 10: 0.9999999999999992, 11: 0.9999999999999998, 12: 0.9999999999999999, 13: 1.0000000000000004, 14: 0.9999999999999997, 15: 1.0000000000000013, 16: 1.0, 17: 0.9999999999999998, 18: 0.9999999999999993, 19: 1.0, 20: 1.0000000000000004, 21: 1.0000000000000004, 22: 1.0, 23: 0.9999999999999992, 24: 1.0, 25: 0.9999999999999994, 26: 0.9999999999999992, 27: 0.9999999999999993, 28: 0.9999999999999991, 29: 1.0000000000000009, 30: 0.9999999999999989, 31: 1.0, 32: 0.9999999999999988, 33: 0.9999999999999998, 34: 0.9999999999999989, 35: 1.0000000000000002, 36: 1.0, 37: 0.9999999999999991, 38: 1.0, 39: 0.9999999999999996, 40: 0.9999999999999997, 41: 0.9999999999999991}",0.0,"(0.0, 0.0, 1.0)",0.4121406674385071,0.9999190931003334
52.63856025215029,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.35149288, 1: 0.5080894, 2: 0.24233305, 3: 0.28517538, 4: 0.11811593, 5: 0.17291607, 6: 0.15745132, 7: 0.41423073, 8: 0.23158929, 9: 0.21229063, 10: 0.24389316, 11: 0.47251368, 12: 0.22841291, 13: 0.052442443, 14: 0.2828287, 15: 0.19623663, 16: 0.3886202, 17: 0.283732, 18: 0.915701, 19: 0.26366973, 20: 0.46523327, 21: 0.34565392, 22: 0.12497326, 23: 0.26876628, 24: 0.5213616, 25: 0.21155325, 26: 0.60219675}",0.01,1.0,500.0,3.0,"VGG16(
  (model): Sequential()
)",27.0,0.7652351625590798,0.3028030902916065,"{0: 0.9999999999999998, 1: 0.9999999999999998, 2: 0.9999999999999998, 3: 0.9999999999999992, 4: 0.9966019102140123, 5: 1.0, 6: 0.9999999999999992, 7: 0.9999999999999998, 8: 0.9999999999999999, 9: 1.0000000000000004, 10: 0.9999999999999997, 11: 1.0000000000000013, 12: 1.0, 13: 0.9999999999999998, 14: 0.9999999999999993, 15: 1.0, 16: 1.0000000000000004, 17: 1.0, 18: 0.9999999999999992, 19: 1.0, 20: 0.9999999999999994, 21: 0.9999999999999993, 22: 1.0000000000000009, 23: 0.9999999999999989, 24: 0.9999999999999988, 25: 1.0000000000000002, 26: 1.0}",0.0,"(0.0, 0.0, 1.0)",0.31709161400794983,0.9998741448227412
50.227954911542774,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.35149288, 1: 0.5080894, 2: 0.24233305, 3: 0.28517538, 4: 0.11811593, 5: 0.17291607, 6: 0.15745132, 7: 0.23158929, 8: 0.21229063, 9: 0.24389316, 10: 0.47251368, 11: 0.22841291, 12: 0.052442443, 13: 0.2828287, 14: 0.19623663, 15: 0.3886202, 16: 0.283732, 17: 0.915701, 18: 0.26366973, 19: 0.34565392, 20: 0.12497326, 21: 0.26876628, 22: 0.21155325, 23: 0.60219675}",0.01,1.0,500.0,4.0,"VGG16(
  (model): Sequential()
)",24.0,0.763478882686055,0.27190951207203407,"{0: 0.9999999999999998, 1: 0.9999999999999998, 2: 0.9999999999999998, 3: 0.9999999999999992, 4: 0.9966019102140123, 5: 1.0, 6: 0.9999999999999992, 7: 0.9999999999999999, 8: 1.0000000000000004, 9: 0.9999999999999997, 10: 1.0000000000000013, 11: 1.0, 12: 0.9999999999999998, 13: 0.9999999999999993, 14: 1.0, 15: 1.0000000000000004, 16: 1.0, 17: 0.9999999999999992, 18: 1.0, 19: 0.9999999999999993, 20: 1.0000000000000009, 21: 0.9999999999999989, 22: 1.0000000000000002, 23: 1.0}",0.0,"(0.0, 0.0, 1.0)",0.29836031794548035,0.9998584129255836
56.57237983745657,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.35149288, 1: 0.5080894, 2: 0.11811593, 3: 0.17291607, 4: 0.15745132, 5: 0.21229063, 6: 0.22841291, 7: 0.052442443, 8: 0.19623663, 9: 0.283732, 10: 0.34565392, 11: 0.12497326, 12: 0.26876628, 13: 0.21155325}",0.01,1.0,500.0,5.0,"VGG16(
  (model): Sequential()
)",14.0,0.7454239621897069,0.16330137685519291,"{0: 0.9999999999999998, 1: 0.9999999999999998, 2: 0.9966019102140123, 3: 1.0, 4: 0.9999999999999992, 5: 1.0000000000000004, 6: 1.0, 7: 0.9999999999999998, 8: 1.0, 9: 1.0, 10: 0.9999999999999993, 11: 1.0000000000000009, 12: 0.9999999999999989, 13: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.2308662086725235,0.9997572793010007
56.57237983745657,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.35149288, 1: 0.5080894, 2: 0.11811593, 3: 0.17291607, 4: 0.15745132, 5: 0.21229063, 6: 0.22841291, 7: 0.052442443, 8: 0.19623663, 9: 0.283732, 10: 0.34565392, 11: 0.12497326, 12: 0.26876628, 13: 0.21155325}",0.01,1.0,500.0,6.0,"VGG16(
  (model): Sequential()
)",14.0,0.7454239621897069,0.16330137685519291,"{0: 0.9999999999999998, 1: 0.9999999999999998, 2: 0.9966019102140123, 3: 1.0, 4: 0.9999999999999992, 5: 1.0000000000000004, 6: 1.0, 7: 0.9999999999999998, 8: 1.0, 9: 1.0, 10: 0.9999999999999993, 11: 1.0000000000000009, 12: 0.9999999999999989, 13: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.2308662086725235,0.9997572793010007
56.57237983745657,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.35149288, 1: 0.5080894, 2: 0.11811593, 3: 0.17291607, 4: 0.15745132, 5: 0.21229063, 6: 0.22841291, 7: 0.052442443, 8: 0.19623663, 9: 0.283732, 10: 0.34565392, 11: 0.12497326, 12: 0.26876628, 13: 0.21155325}",0.01,1.0,500.0,7.0,"VGG16(
  (model): Sequential()
)",14.0,0.7454239621897069,0.16330137685519291,"{0: 0.9999999999999998, 1: 0.9999999999999998, 2: 0.9966019102140123, 3: 1.0, 4: 0.9999999999999992, 5: 1.0000000000000004, 6: 1.0, 7: 0.9999999999999998, 8: 1.0, 9: 1.0, 10: 0.9999999999999993, 11: 1.0000000000000009, 12: 0.9999999999999989, 13: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.2308662086725235,0.9997572793010007
63.39116568027108,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.35149288, 1: 0.5080894, 2: 0.17291607, 3: 0.15745132, 4: 0.21229063, 5: 0.22841291, 6: 0.052442443, 7: 0.34565392, 8: 0.26876628}",0.01,1.0,500.0,8.0,"VGG16(
  (model): Sequential()
)",9.0,0.722321183805618,0.08451568261583356,"{0: 0.9999999999999998, 1: 0.9999999999999998, 2: 1.0, 3: 0.9999999999999992, 4: 1.0000000000000004, 5: 1.0, 6: 0.9999999999999998, 7: 0.9999999999999993, 8: 0.9999999999999989}",0.0,"(0.0, 0.0, 1.0)",0.255279541015625,0.9999999999999996
75.16638292020362,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.5080894, 1: 0.17291607, 2: 0.21229063, 3: 0.22841291, 4: 0.052442443, 5: 0.34565392}",0.01,1.0,500.0,9.0,"VGG16(
  (model): Sequential()
)",6.0,0.709991424664519,0.12918793097070652,"{0: 0.9999999999999998, 1: 1.0, 2: 1.0000000000000004, 3: 1.0, 4: 0.9999999999999998, 5: 0.9999999999999993}",0.0,"(0.0, 0.0, 1.0)",0.25330087542533875,0.9999999999999999
48.11964763302007,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.5080894, 2: 0.7975304, 3: 0.5961225, 4: 0.24233305, 5: 0.056114092, 6: 0.43746156, 7: 0.363601, 8: 0.17291607, 9: 0.15745132, 10: 0.41423073, 11: 0.23158929, 12: 0.21229063, 13: 0.24389316, 14: 0.47251368, 15: 0.22841291, 16: 0.052442443, 17: 0.2828287, 18: 0.19623663, 19: 0.5089067, 20: 0.3886202, 21: 0.20416526, 22: 0.915701, 23: 0.26366973, 24: 0.46523327, 25: 0.66352105, 26: 0.34565392, 27: 0.69252914, 28: 0.12497326, 29: 0.26876628, 30: 0.49505144, 31: 0.6286226, 32: 0.5735309, 33: 0.21155325, 34: 0.60219675, 35: 0.4662633, 36: 0.7771212, 37: 0.6607181, 38: 0.36221975, 39: 0.5866457, 40: 0.7331654}",0.03,1.0,500.0,2.0,"VGG16(
  (model): Sequential()
)",41.0,0.7790026042911072,0.3576013370057129,"{0: 0.9871887551761225, 1: 0.9999999999999998, 2: 1.0000000000000004, 3: 0.9999999999999997, 4: 0.9999999999999998, 5: 0.9834410403534506, 6: 0.9999999999999991, 7: 0.9846279716708131, 8: 1.0, 9: 0.9999999999999992, 10: 0.9999999999999998, 11: 0.9999999999999999, 12: 1.0000000000000004, 13: 0.9999999999999997, 14: 1.0000000000000013, 15: 1.0, 16: 0.9999999999999998, 17: 0.9999999999999993, 18: 1.0, 19: 1.0000000000000004, 20: 1.0000000000000004, 21: 0.9894758989329284, 22: 0.9999999999999992, 23: 1.0, 24: 0.9999999999999994, 25: 0.9999999999999992, 26: 0.9999999999999993, 27: 0.9999999999999991, 28: 1.0000000000000009, 29: 0.9999999999999989, 30: 1.0, 31: 0.9999999999999998, 32: 0.9999999999999989, 33: 1.0000000000000002, 34: 1.0, 35: 0.9999999999999991, 36: 0.990855732203795, 37: 1.0, 38: 0.9999999999999996, 39: 0.9999999999999997, 40: 0.9999999999999991}",0.0,"(0.0, 0.0, 1.0)",0.41123664379119873,0.998429009715539
56.2512118091128,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.5080894, 2: 0.24233305, 3: 0.056114092, 4: 0.363601, 5: 0.17291607, 6: 0.15745132, 7: 0.41423073, 8: 0.23158929, 9: 0.21229063, 10: 0.24389316, 11: 0.47251368, 12: 0.22841291, 13: 0.052442443, 14: 0.2828287, 15: 0.19623663, 16: 0.3886202, 17: 0.20416526, 18: 0.915701, 19: 0.26366973, 20: 0.46523327, 21: 0.34565392, 22: 0.12497326, 23: 0.26876628, 24: 0.21155325, 25: 0.60219675}",0.03,1.0,500.0,3.0,"VGG16(
  (model): Sequential()
)",26.0,0.7704553997413035,0.2959542578211729,"{0: 0.9871887551761225, 1: 0.9999999999999998, 2: 0.9999999999999998, 3: 0.9834410403534506, 4: 0.9846279716708131, 5: 1.0, 6: 0.9999999999999992, 7: 0.9999999999999998, 8: 0.9999999999999999, 9: 1.0000000000000004, 10: 0.9999999999999997, 11: 1.0000000000000013, 12: 1.0, 13: 0.9999999999999998, 14: 0.9999999999999993, 15: 1.0, 16: 1.0000000000000004, 17: 0.9894758989329284, 18: 0.9999999999999992, 19: 1.0, 20: 0.9999999999999994, 21: 0.9999999999999993, 22: 1.0000000000000009, 23: 0.9999999999999989, 24: 1.0000000000000002, 25: 1.0}",0.0,"(0.0, 0.0, 1.0)",0.30312657356262207,0.9978743717743581
56.81362723738314,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.5080894, 2: 0.24233305, 3: 0.056114092, 4: 0.17291607, 5: 0.15745132, 6: 0.23158929, 7: 0.21229063, 8: 0.24389316, 9: 0.47251368, 10: 0.22841291, 11: 0.052442443, 12: 0.2828287, 13: 0.19623663, 14: 0.3886202, 15: 0.20416526, 16: 0.915701, 17: 0.26366973, 18: 0.34565392, 19: 0.12497326, 20: 0.26876628, 21: 0.21155325, 22: 0.60219675}",0.03,1.0,500.0,4.0,"VGG16(
  (model): Sequential()
)",23.0,0.768723264840881,0.28720383692891405,"{0: 0.9871887551761225, 1: 0.9999999999999998, 2: 0.9999999999999998, 3: 0.9834410403534506, 4: 1.0, 5: 0.9999999999999992, 6: 0.9999999999999999, 7: 1.0000000000000004, 8: 0.9999999999999997, 9: 1.0000000000000013, 10: 1.0, 11: 0.9999999999999998, 12: 0.9999999999999993, 13: 1.0, 14: 1.0000000000000004, 15: 0.9894758989329284, 16: 0.9999999999999992, 17: 1.0, 18: 0.9999999999999993, 19: 1.0000000000000009, 20: 0.9999999999999989, 21: 1.0000000000000002, 22: 1.0}",0.0,"(0.0, 0.0, 1.0)",0.2886185348033905,0.9982654649766305
62.37879054345242,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.5080894, 2: 0.056114092, 3: 0.17291607, 4: 0.15745132, 5: 0.21229063, 6: 0.22841291, 7: 0.052442443, 8: 0.19623663, 9: 0.20416526, 10: 0.34565392, 11: 0.12497326, 12: 0.26876628, 13: 0.21155325}",0.03,1.0,500.0,5.0,"VGG16(
  (model): Sequential()
)",14.0,0.7527589943077974,0.19446190891916051,"{0: 0.9871887551761225, 1: 0.9999999999999998, 2: 0.9834410403534506, 3: 1.0, 4: 0.9999999999999992, 5: 1.0000000000000004, 6: 1.0, 7: 0.9999999999999998, 8: 1.0, 9: 0.9894758989329284, 10: 0.9999999999999993, 11: 1.0000000000000009, 12: 0.9999999999999989, 13: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.21392007172107697,0.9971504067473215
62.37879054345242,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.5080894, 2: 0.056114092, 3: 0.17291607, 4: 0.15745132, 5: 0.21229063, 6: 0.22841291, 7: 0.052442443, 8: 0.19623663, 9: 0.20416526, 10: 0.34565392, 11: 0.12497326, 12: 0.26876628, 13: 0.21155325}",0.03,1.0,500.0,6.0,"VGG16(
  (model): Sequential()
)",14.0,0.7527589943077974,0.19446190891916051,"{0: 0.9871887551761225, 1: 0.9999999999999998, 2: 0.9834410403534506, 3: 1.0, 4: 0.9999999999999992, 5: 1.0000000000000004, 6: 1.0, 7: 0.9999999999999998, 8: 1.0, 9: 0.9894758989329284, 10: 0.9999999999999993, 11: 1.0000000000000009, 12: 0.9999999999999989, 13: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.21392007172107697,0.9971504067473215
62.37879054345242,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.5080894, 2: 0.056114092, 3: 0.17291607, 4: 0.15745132, 5: 0.21229063, 6: 0.22841291, 7: 0.052442443, 8: 0.19623663, 9: 0.20416526, 10: 0.34565392, 11: 0.12497326, 12: 0.26876628, 13: 0.21155325}",0.03,1.0,500.0,7.0,"VGG16(
  (model): Sequential()
)",14.0,0.7527589943077974,0.19446190891916051,"{0: 0.9871887551761225, 1: 0.9999999999999998, 2: 0.9834410403534506, 3: 1.0, 4: 0.9999999999999992, 5: 1.0000000000000004, 6: 1.0, 7: 0.9999999999999998, 8: 1.0, 9: 0.9894758989329284, 10: 0.9999999999999993, 11: 1.0000000000000009, 12: 0.9999999999999989, 13: 1.0000000000000002}",0.0,"(0.0, 0.0, 1.0)",0.21392007172107697,0.9971504067473215
66.79119134640817,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.5080894, 2: 0.056114092, 3: 0.17291607, 4: 0.15745132, 5: 0.21229063, 6: 0.22841291, 7: 0.052442443, 8: 0.20416526, 9: 0.34565392, 10: 0.26876628}",0.03,1.0,500.0,8.0,"VGG16(
  (model): Sequential()
)",11.0,0.7340985689709792,0.1489274351554242,"{0: 0.9871887551761225, 1: 0.9999999999999998, 2: 0.9834410403534506, 3: 1.0, 4: 0.9999999999999992, 5: 1.0000000000000004, 6: 1.0, 7: 0.9999999999999998, 8: 0.9894758989329284, 9: 0.9999999999999993, 10: 0.9999999999999989}",0.0,"(0.0, 0.0, 1.0)",0.22382888197898865,0.9963732449511362
67.56808924387317,<dataset.load.LoadDataset object at 0x7f829b9edd68>,"{0: 0.25581512, 1: 0.5080894, 2: 0.17291607, 3: 0.21229063, 4: 0.22841291, 5: 0.056114092, 6: 0.052442443, 7: 0.20416526, 8: 0.34565392}",0.03,1.0,500.0,9.0,"VGG16(
  (model): Sequential()
)",9.0,0.7340985689709792,0.11618515385006259,"{0: 0.9871887551761225, 1: 0.9999999999999998, 2: 1.0, 3: 1.0000000000000004, 4: 1.0, 5: 0.9834410403534506, 6: 0.9999999999999998, 7: 0.9894758989329284, 8: 0.9999999999999993}",0.0,"(0.0, 0.0, 1.0)",0.22621110081672668,0.9955672993847224
